product_id,sku,name,category,description,currency,unit_price,stock_availability,unit_of_measure,status,created_at,updated_at
SWP-88060471,SW-LOCKOUT-KITS-AND-STATION-32494-887,SAFETYWARE Combination Advanced Lockout Station LTS309,Lockout Kits And Stations,Safetyware catalog item from category 'Lockout Kits And Stations'. Source: https://safetyware.com/product/safetyware-combination-advanced-lockout-station-lts309/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,481.02,139,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-93090643,SW-LOCKOUT-KITS-AND-STATION-41519-400,SAFETYWARE Combination Advanced Lockout Station with Cover,Lockout Kits And Stations,Safetyware catalog item from category 'Lockout Kits And Stations'. Source: https://safetyware.com/product/safetyware-combination-advanced-lockout-station-with-cover-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,194.89,151,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-27652563,SW-LOCKOUT-KITS-AND-STATION-25013-592,SAFETYWARE 4-Lock Advanced Lockout Station (Unfilled),Lockout Kits And Stations,Safetyware catalog item from category 'Lockout Kits And Stations'. Source: https://safetyware.com/product/safetyware-4-lock-advanced-lockout-station-unfilled/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,109.35,441,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-44967278,SW-LOCKOUT-PADLOCKS-AND-ACC-21575-299,SAFETYWARE Standard Steel Shackle Padlock,Lockout Padlocks And Accessories,Safetyware catalog item from category 'Lockout Padlocks And Accessories'. Source: https://safetyware.com/product/safetyware-ltp110-padlock-3/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,385.23,102,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-76940045,SW-LOCKOUT-PADLOCKS-AND-ACC-21469-971,SAFETYWARE Standard Nylon Shackle Padlock,Lockout Padlocks And Accessories,Safetyware catalog item from category 'Lockout Padlocks And Accessories'. Source: https://safetyware.com/product/safetyware-ltp210-padlock-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,341.68,230,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-16234204,SW-LOCKOUT-PADLOCKS-AND-ACC-21252-385,SAFETYWARE Long Steel Shackle Padlock,Lockout Padlocks And Accessories,Safetyware catalog item from category 'Lockout Padlocks And Accessories'. Source: https://safetyware.com/product/safetyware-ltp120-padlock-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,147.70,177,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-13751376,SW-LOCKOUT-PADLOCKS-AND-ACC-21584-384,SAFETYWARE Long Nylon Shackle Padlock,Lockout Padlocks And Accessories,Safetyware catalog item from category 'Lockout Padlocks And Accessories'. Source: https://safetyware.com/product/safetyware-long-nylon-shackle-padlock/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,479.24,213,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-58455059,SW-LOCKOUT-PADLOCKS-AND-ACC-22179-278,SAFETYWARE Stainless Steel Wire Shackle Padlock,Lockout Padlocks And Accessories,Safetyware catalog item from category 'Lockout Padlocks And Accessories'. Source: https://safetyware.com/product/safetyware-ltp310-padlock-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,263.41,468,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-80163829,SW-LOCKOUT-PADLOCKS-AND-ACC-22144-644,"SAFETYWARE Long Body, Standard Steel Shackle Padlock",Lockout Padlocks And Accessories,Safetyware catalog item from category 'Lockout Padlocks And Accessories'. Source: https://safetyware.com/product/safetyware-ltp410-padlock-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,81.87,186,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-29474802,SW-LOCKOUT-PADLOCKS-AND-ACC-32434-335,SAFETYWARE Laminated Long Steel Shackle Padlock,Lockout Padlocks And Accessories,Safetyware catalog item from category 'Lockout Padlocks And Accessories'. Source: https://safetyware.com/product/safetyware-laminated-long-steel-shackle-padlock/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,363.81,127,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-71748502,SW-LOCKOUT-TAGOUT-SIGNS-35547-311,"QUICKSIGN LOCKOUT TAGOUT Sign – LT001 CAUTION lock out to be removed by authorised personnel only (1 Side, Dual Language)",Lockout Tagout Signs,Safetyware catalog item from category 'Lockout Tagout Signs'. Source: https://safetyware.com/product/quicksign-lockout-tagout-sign-lt001-caution-lock-out-to-be-removed-by-authorised-personnel-only-1-side-dual-language/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,45.78,207,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-12662694,SW-LOCKOUT-TAGS-AND-SIGNAGE-27603-938,SAFETYWARE Scaffolding Tag,Lockout Tags And Signage,Safetyware catalog item from category 'Lockout Tags And Signage'. Source: https://safetyware.com/product/safetyware-scaffolding-tag/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,50.04,348,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-20291339,SW-LOCKOUT-TAGS-AND-SIGNAGE-41470-217,SAFETYWARE Scaffolding Tag,Lockout Tags And Signage,Safetyware catalog item from category 'Lockout Tags And Signage'. Source: https://safetyware.com/product/safetyware-scaffolding-tag-2/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,45.35,16,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-38427932,SW-LOCKOUT-TAGS-AND-SIGNAGE-41471-565,SAFETYWARE Scaffolding Tag,Lockout Tags And Signage,Safetyware catalog item from category 'Lockout Tags And Signage'. Source: https://safetyware.com/product/safetyware-scaffolding-tag-3/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,47.13,400,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-45074407,SW-MACHINERY-SIGNS-31845-421,"QUICKSIGN Machinery Sign – ML001 Bahaya Voltan Tinggi, Danger High Voltan",Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml001-bahaya-voltan-tinggi-danger-high-voltan/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,42.70,250,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-40766050,SW-MACHINERY-SIGNS-37714-590,QUICKSIGN Machinery Sign – ML002 Danger Highly Flammable,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml002-danger-highly-flammable/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,45.38,47,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-94102451,SW-MACHINERY-SIGNS-37696-265,QUICKSIGN Machinery Sign – ML003 Dangerous Chemicals,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml003-dangerous-chemicals/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,53.14,51,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-58329478,SW-MACHINERY-SIGNS-38426-203,QUICKSIGN Machinery Sign – ML004 Watch Your Hand & Finger,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml004-watch-your-hand-finger/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,50.19,383,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-48167709,SW-MACHINERY-SIGNS-38695-831,QUICKSIGN Machinery Sign – ML005 Danger High Noise Area,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml005-danger-high-noise-area/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,43.02,105,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-30530747,SW-MACHINERY-SIGNS-38438-830,QUICKSIGN Machinery Sign – ML006 Hot – Do Not Touch,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml006-hot-do-not-touch/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,50.26,482,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-59007748,SW-MACHINERY-SIGNS-38716-381,QUICKSIGN Machinery Sign – ML007 Biohazard,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml007-biohazard/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,52.37,235,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-40136562,SW-MACHINERY-SIGNS-38737-371,QUICKSIGN Machinery Sign – ML008 Danger – Radioactive,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml008-danger-radioactive/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,19.49,202,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-30539136,SW-MACHINERY-SIGNS-38759-346,QUICKSIGN Machinery Sign – ML009 Danger Mind Your Head,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml009-danger-mind-your-head/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,32.21,256,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-41091461,SW-MACHINERY-SIGNS-38780-193,QUICKSIGN Machinery Sign – ML010 CCTV in Operation,Machinery Signs,Safetyware catalog item from category 'Machinery Signs'. Source: https://safetyware.com/product/quicksign-machinery-sign-ml010-cctv-in-operation/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,32.05,135,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-70922600,SW-MAINTENANCE-REPAIR-AND-O-32805-307,10L Sharp Bin,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/10l-sharp-bin/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,238.56,347,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-39164111,SW-MAINTENANCE-REPAIR-AND-O-30598-159,120L 3-In-1 Recycle Bin,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/safetyware-120l-3-in-1-recycle-bin/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,445.08,63,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-44055189,SW-MAINTENANCE-REPAIR-AND-O-30581-334,120L Recycle Bin Step On,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/safetyware-120l-recycle-bin-step-on/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,339.78,101,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-58702541,SW-MAINTENANCE-REPAIR-AND-O-32806-884,2.5L Sharp Bin,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/2-5l-sharp-bin/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,262.29,6,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-55492417,SW-MAINTENANCE-REPAIR-AND-O-30609-660,240L 3-In-1 Recycle Bin,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/safetyware-240l-3-in-1-recycle-bin/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,55.75,293,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-83864845,SW-MAINTENANCE-REPAIR-AND-O-30591-379,240L Recycle Bin Step On,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/safetyware-240l-recycle-bin-step-on/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,499.88,308,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-81060306,SW-MAINTENANCE-REPAIR-AND-O-30566-503,660L Plastic Bin,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/safetyware-660l-plastic-bin/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,221.71,287,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-98630456,SW-MAINTENANCE-REPAIR-AND-O-32798-945,LEADER Victoria 75 Recycle Bin Swing Opening,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/leader-victoria-75-recycle-bin-swing-opening/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,145.55,446,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-88708455,SW-MAINTENANCE-REPAIR-AND-O-32808-508,Mobile Garbage Bin With Foot Pedal 660L,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/mobile-garbage-bin-with-foot-pedal-660l/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,87.77,368,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-90005465,SW-MAINTENANCE-REPAIR-AND-O-32790-271,Recycle Everst 50 c/w Sticker,Maintenance Repair And Operations Mro,Safetyware catalog item from category 'Maintenance Repair And Operations Mro'. Source: https://safetyware.com/product/recycle-everst-50-c-w-sticker/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,393.64,39,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-36315311,SW-MANAGEMENT-AND-AUDITING--19787-163,ISO 14001:2015 Awareness and Implementation Training,Management And Auditing Training,Safetyware catalog item from category 'Management And Auditing Training'. Source: https://safetyware.com/product/iso-140012015-awareness-and-implementation-training/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,2296.32,236,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-64435667,SW-MANAGEMENT-AND-AUDITING--19772-634,ISO 14001:2015 Internal Quality Audit Training,Management And Auditing Training,Safetyware catalog item from category 'Management And Auditing Training'. Source: https://safetyware.com/product/iso-140012015-internal-quality-audit-training/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,634.62,211,service,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-39109583,SW-MANDATORY-SIGNS-LANDSCAP-11140-125,QUICKSIGN Mandatory Sign – MD001 Wear safety helmet,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md001-wear-safety-helmet/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,22.64,313,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-99499810,SW-MANDATORY-SIGNS-LANDSCAP-11153-677,QUICKSIGN Mandatory Sign – MD002 Safety helmet must be worn in this area,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md002-safety-helmet-must-be-worn-in-this-area/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,41.33,94,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-93934197,SW-MANDATORY-SIGNS-LANDSCAP-11166-218,QUICKSIGN Mandatory Sign – MD003 Wear hairnets,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md003-wear-hairnets/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,19.43,449,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-73116636,SW-MANDATORY-SIGNS-LANDSCAP-58066-549,QUICKSIGN Mandatory Sign – MD004 Wear Ear Protection,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md004-wear-ear-protection/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,12.23,180,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-91879379,SW-MANDATORY-SIGNS-LANDSCAP-58081-242,QUICKSIGN Mandatory Sign – MD005 Wear Ear Plug,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md005-wear-ear-plug/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,20.99,127,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-94949076,SW-MANDATORY-SIGNS-LANDSCAP-58080-298,QUICKSIGN Mandatory Sign – MD006 Wear Respirator,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md006-wear-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,28.92,356,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-74405496,SW-MANDATORY-SIGNS-LANDSCAP-58079-890,QUICKSIGN Mandatory Sign – MD007 Wear Eye Protection,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md007-wear-eye-protection/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,15.91,438,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-99309616,SW-MANDATORY-SIGNS-LANDSCAP-58122-223,QUICKSIGN Mandatory Sign – MD008 Safety Goggle Must Be Worn In This Area,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md008-safety-goggle-must-be-worn-in-this-area/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,28.25,74,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-44097526,SW-MANDATORY-SIGNS-LANDSCAP-58135-491,QUICKSIGN Mandatory Sign – MD009 Wear Mask,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md009-wear-mask/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,51.33,278,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-35442133,SW-MANDATORY-SIGNS-LANDSCAP-58148-508,QUICKSIGN Mandatory Sign – MD010 Wear Beard Cover,Mandatory Signs Landscape Style,Safetyware catalog item from category 'Mandatory Signs Landscape Style'. Source: https://safetyware.com/product/quicksign-mandatory-sign-md010-wear-beard-cover/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,49.62,464,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-44716459,SW-MANDATORY-SIGNS-2758-634,QUICKSIGN Mandatory Sign – MS001 Wear safety helmet,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-wear-safety-helmet/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,17.30,416,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-93186377,SW-MANDATORY-SIGNS-2840-307,QUICKSIGN Mandatory Sign – MS002 Safety helmet must be worn in this area,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms002-safety-helmet-must-be-worn-in-this-area/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,34.92,5,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-60524800,SW-MANDATORY-SIGNS-2853-953,QUICKSIGN Mandatory Sign – MS003 Wear hairnets,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms003-wear-hairnets/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,37.58,381,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-17805524,SW-MANDATORY-SIGNS-2854-386,QUICKSIGN Mandatory Sign – MS004 Wear ear protection,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms004-wear-ear-protection/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,18.56,411,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-37070495,SW-MANDATORY-SIGNS-2855-359,QUICKSIGN Mandatory Sign – MS005 Wear earplug,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms005-wear-earplug/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,49.52,493,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-80788975,SW-MANDATORY-SIGNS-2856-783,QUICKSIGN Mandatory Sign – MS006 Wear eye protection,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms006-wear-eye-protection/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,28.61,182,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-10515993,SW-MANDATORY-SIGNS-4908-323,QUICKSIGN Mandatory Sign – MS007 Safety goggle must be worn in this area,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms007-safety-goggle-must-be-worn-in-this-area/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,44.11,171,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-27290362,SW-MANDATORY-SIGNS-4882-278,QUICKSIGN Mandatory Sign – MS008 Wear respirator,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms008-wear-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,50.25,200,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-22865623,SW-MANDATORY-SIGNS-4895-871,QUICKSIGN Mandatory Sign – MS009 Wear mask,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms009-wear-mask/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,24.18,116,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-42382949,SW-MANDATORY-SIGNS-4921-627,QUICKSIGN Mandatory Sign – MS010 Wear beard cover,Mandatory Signs,Safetyware catalog item from category 'Mandatory Signs'. Source: https://safetyware.com/product/quicksign-mandatory-sign-ms010-wear-beard-cover/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,31.20,50,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-92915752,SW-MECHANICS-AND-TRADESMAN--46146-978,PORTWEST A740 Powertool Pro,Mechanics And Tradesman Gloves,Safetyware catalog item from category 'Mechanics And Tradesman Gloves'. Source: https://safetyware.com/product/portwest-a740-powertool-pro/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,27.45,469,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-25781099,SW-MECHANICS-AND-TRADESMAN--2538-568,PORTWEST High Performance Tradesman Gloves,Mechanics And Tradesman Gloves,Safetyware catalog item from category 'Mechanics And Tradesman Gloves'. Source: https://safetyware.com/product/portwest-high-performance-tradesman-gloves/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,14.68,103,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-76437951,SW-MEDICAL-EQUIPMENT-18235-222,Basic Wheel Chair,Medical Equipment,Safetyware catalog item from category 'Medical Equipment'. Source: https://safetyware.com/product/basic-wheel-chair/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,594.05,318,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-57574446,SW-MERCURY-SPILL-KITS-21320-435,Safetec USA Mercury Spill Kit,Mercury Spill Kits,Safetyware catalog item from category 'Mercury Spill Kits'. Source: https://safetyware.com/product/safetec-usa-mercury-spill-kit/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,362.32,21,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-59763411,SW-MULTI-MESSAGE-SIGN-LANDS-16968-424,QUICKSIGN Multi Message Sign – MMS001 No smoking and No naked light,Multi Message Sign Landscape,Safetyware catalog item from category 'Multi Message Sign Landscape'. Source: https://safetyware.com/product/quicksign-multi-message-sign-mms001-no-smoking-and-no-naked-light/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,25.59,167,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-89743836,SW-MULTI-MESSAGE-SIGN-LANDS-16981-767,QUICKSIGN Multi Message Sign – MMS002 No smoking and No naked light,Multi Message Sign Landscape,Safetyware catalog item from category 'Multi Message Sign Landscape'. Source: https://safetyware.com/product/quicksign-multi-message-sign-mms002-no-smoking-and-no-naked-light/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,21.10,255,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
